,Biomass [MWh],Hydropower [MWh],Wind offshore [MWh],Wind onshore [MWh],Photovoltaics [MWh],Other renewable [MWh],Nuclear [MWh],Lignite [MWh],Hard coal [MWh],Fossil gas [MWh],Hydro pumped storage [MWh],Other conventional [MWh]
2021-02-25 03:00:00,4510.75,1479,6026.25,15423,0,173.0,7795.75,6955,2141.75,3896.25,236,1420.25
2021-02-25 04:00:00,4531.75,1488.75,5871,15624.5,0,181.5,7811.75,7390.25,2194.75,4176.25,245,1442.25
2021-02-25 05:00:00,4565.75,1578.75,5865,15875.25,0,191.75,7821.5,8778,2257,4694.75,334.75,1461.5
2021-02-25 06:00:00,4635.5,1575,5912.25,16472.25,3.5,203.0,7828.75,10386,2653.25,5986,1802.5,1484.25
2021-02-25 07:00:00,4768.25,1520.25,5754.25,16789.25,1014,216.25,7806,10987,2981,7384.75,2236.25,1510.75
2021-02-25 08:00:00,4817.25,1533.5,5630.75,15209.75,6423,215.75,7806,11201.5,3032.25,7594,1841.5,1513
2021-02-25 09:00:00,4790.75,1547.5,5659,11817.75,14106,211.25,7809.25,11429.5,2973,7563,1430.5,1489.75
2021-02-25 10:00:00,4757,1544.75,5949.25,8232.75,20541.5,201.25,7798.5,11136,2822.5,7351.75,794.25,1477.75
2021-02-25 11:00:00,4706.75,1553.5,5515,7443.75,24400,181.75,7844.5,10671.75,2744,7050.25,346,1453.5
2021-02-25 12:00:00,4635,1536.25,4541,8522.5,25493,164.0,7987.5,10386,2648.5,6838,403.25,1410.25
2021-02-25 13:00:00,4606.25,1517.25,3920.25,9487.75,23867.25,162.25,7972.5,10342,2674.25,6677.5,130.25,1411
2021-02-25 14:00:00,4602.75,1529.25,3126,9436.5,19935.25,161.75,7992.5,10553.25,2595.75,6663.75,458.5,1404.5
2021-02-25 15:00:00,4622.25,1529.5,3073,8422,13691.5,162.75,7995,11262,2947,6888.75,1116.25,1408.75
2021-02-25 16:00:00,4704.25,1541,2997,6682,6285,163.75,8010.25,11541.25,3120.25,7779,2089,1404
2021-02-25 17:00:00,4796,1536.5,2966.5,6634.75,906.5,170.75,8003.5,11763.5,3372.25,8460,2996,1419.75
2021-02-25 18:00:00,4830.75,1594,3170.5,6959,0.25,172.75,8011.75,11833.75,3564.25,8737,5375.25,1422.25
2021-02-25 19:00:00,4828.5,1535.75,3694.75,7720.75,0,174.0,8010.75,11718.75,3604.75,8775.25,4013.75,1415.75
2021-02-25 20:00:00,4752.25,1506.25,4090.5,7910.25,0,174.0,8012.75,11477.5,3498.25,8416,1347.5,1430.25
2021-02-25 21:00:00,4672.25,1526,3878.5,7447.75,0,174.5,8035.25,11493.75,3283,8433.75,1419,1433
2021-02-25 22:00:00,4621.75,1504.75,3955.25,6451,0,170.25,8040,11464,3015.5,8239.75,1621.5,1425.5
2021-02-25 23:00:00,4558.5,1491.25,3822.5,6308.25,0,168.75,8049.5,11139.75,2711.75,7781.25,470.75,1419
2021-02-26 00:00:00,4517,1495.75,3670.75,6226,0,167.0,8055,10490.75,2343.75,7462.25,175.5,1417.75
2021-02-26 01:00:00,4506.25,1514.75,3399.75,6623.75,0,166.5,8061.5,10084.75,2198.75,7382.75,74.25,1415.5
2021-02-26 02:00:00,4508.75,1534.75,3149.75,7384,0,167.5,8065.75,9533.5,2175.25,7135.5,26,1416
2021-02-26 03:00:00,4502.25,1527,3210.75,7483.75,0,179.0,8068.75,9241.75,2087.75,7200,19.75,1436.25
2021-02-26 04:00:00,4515,1511,3480.5,7476,0,177.5,8078.5,9708,2088.5,7373.75,55.25,1438.75
2021-02-26 05:00:00,4561.25,1518.75,3652,7788.5,0,177.0,8086.25,10593.5,2169.5,7820.75,146.75,1442.75
2021-02-26 06:00:00,4658.75,1528.5,3586.75,7712.25,2,178.5,8087.5,11445,3013.5,8502.75,1503,1412.5
2021-02-26 07:00:00,4768.75,1499,3325.5,8173.75,689.5,186.75,8093,11758,3149,8856,3101.25,1426.25
2021-02-26 08:00:00,4843,1497,3551.25,8141.75,4240.5,187.0,8091.25,11735,3155.5,8887.5,3687.25,1428.5
2021-02-26 09:00:00,4810.5,1498.75,3618.25,7438.5,8952.5,195.5,8089.5,11719.75,3041,8926,954.25,1443.75
2021-02-26 10:00:00,4779.25,1468.5,3244.75,7922,13297.25,203.0,8078.75,11114.25,2804.75,8772.75,428,1457.5
2021-02-26 11:00:00,4730.75,1470.25,3386.75,9695,15668.25,210.5,8072.25,10800.75,2547.75,8708,421,1480.25
2021-02-26 12:00:00,4655.5,1482.5,3294.5,11378.75,15606.25,210.25,8064.5,9836.25,2196.5,8222.25,595.75,1579
2021-02-26 13:00:00,4615,1464.25,3074.25,12390.75,13755.75,204.0,7976,9786.25,2196.25,7651.25,1014.75,1559.75
2021-02-26 14:00:00,4628.75,1469,2632.25,12728.25,10967.25,196.5,7898.75,10123.25,2186.25,7550,671.75,1537.25
2021-02-26 15:00:00,4612,1444,2546.75,12371.25,7280.5,196.0,7893.25,10558,2251.75,7624.5,841.75,1553.75
2021-02-26 16:00:00,4678.5,1436,2831.25,11750,3359.5,196.0,7895,11205.25,2671.5,7916.25,1030.25,1550.5
2021-02-26 17:00:00,4780,1434.75,2885.75,11534,554.75,197.0,7912,11540.25,2996.75,8194.5,1583.75,1547.5
2021-02-26 18:00:00,4807,1466.75,3281.75,12038,0.75,197.0,8065,11751.75,3351.75,8589.5,2441,1539.5
2021-02-26 19:00:00,4811.25,1492.75,3582.25,12756.75,0,198.75,8077.25,11776.25,3345.75,8931.25,2231.5,1541.75
2021-02-26 20:00:00,4744,1436.5,3718.5,13535.5,0,198.75,8081.25,11624.5,3180.75,8658.5,511.25,1537
2021-02-26 21:00:00,4667.25,1443.75,3682.75,13426.75,0,198.0,8090.25,11293.75,2651.5,8413.5,301.5,1532.75
2021-02-26 22:00:00,4612.5,1446.75,3427.75,12685,0,190.25,8097,11056.5,2275.25,7797.5,1165.25,1512
2021-02-26 23:00:00,4581.75,1456.75,3232.5,12030,0,190.5,8104,10909.5,1993,7485.75,265,1505.25
2021-02-27 00:00:00,4511.5,1444.5,3211,11639.25,0,187.0,7956.5,10911.5,1874.5,6609,27.25,1518.75
2021-02-27 01:00:00,4490.5,1467.75,3115.75,11153.75,0,187.25,8091.75,10121,1795.25,6034.25,18.75,1529.25
2021-02-27 02:00:00,4520.25,1469,2471,11195.75,0,188.75,8109.75,9525.5,1738.25,5675.25,7,1529.5
2021-02-27 03:00:00,4516,1483,1717.75,10492.5,0,199.0,8115,9299.5,1729.5,5667,19.25,1535
2021-02-27 04:00:00,4522,1468.75,1385.5,9194,0,206.25,8110.75,9580.25,1723.5,6031.25,9.75,1524
2021-02-27 05:00:00,4545.5,1455.75,1177.75,8576.25,0,218.0,8067.75,9816.75,1759.25,6417.5,7.25,1545.75
2021-02-27 06:00:00,4614.25,1459,925.5,8092.75,2.5,223.0,8079.75,10614.25,1865.5,6946.75,115.25,1566.75
2021-02-27 07:00:00,4695.75,1491.75,901.75,7485.75,604.25,223.0,8095.25,11034.5,1937.75,7552.5,844.25,1564
2021-02-27 08:00:00,4762.5,1480.5,940.75,6584.75,3731.25,223.0,8137.5,10812.75,2001.25,7477.75,1122.25,1575.5
2021-02-27 09:00:00,4761,1486.25,964,5343.5,8018.75,223.0,8139,10793.75,1997.5,7523.75,989.25,1566.5
2021-02-27 10:00:00,4732.75,1497.75,708.5,4729.5,12129.75,222.25,8126.5,10368,1863.75,7404,235.5,1568.75
2021-02-27 11:00:00,4708,1517.25,425.5,4322.75,14629.5,218.75,8126,9951.5,1751.75,6901.25,172.75,1581.5
2021-02-27 12:00:00,4628,1533.75,569.75,4157.25,15303.25,214.25,8119.75,9308,1760.5,6606.75,211.75,1564.75
2021-02-27 13:00:00,4611.5,1521,761.25,4014.25,15500.25,214.0,8092,8702.25,1706.75,6118.5,41,1554.25
2021-02-27 14:00:00,4587.5,1532,904,3960.25,13948.75,213.5,8107,8062.75,1702.5,5955,44.5,1567.5
2021-02-27 15:00:00,4597.25,1528.5,901,3872.25,10479,213.0,8101.25,8436.25,1882,6359.25,159.75,1564.5
2021-02-27 16:00:00,4674.25,1522,1101.5,3715.75,5450.5,213.0,8121.75,9712,2123.75,7330.5,883.25,1565.75
2021-02-27 17:00:00,4773,1536.25,1165,3903,1004.75,217.25,8124.75,11155,2699.25,8045.25,2780.25,1572.75
2021-02-27 18:00:00,4795.5,1569.75,1300.75,4922.25,2.25,221.25,8124.75,11731.75,2993.25,8302.5,3942.75,1577.5
2021-02-27 19:00:00,4811.75,1572,1118.5,6174.75,0,222.0,8125.25,11186.5,2961,8290,2781,1588.25
2021-02-27 20:00:00,4758.75,1575,932.75,6984.25,0,222.25,8120.75,10476.25,2761,8184,900.5,1599.75
2021-02-27 21:00:00,4715.5,1590.5,1112,7134.5,0,222.0,8128,10212.5,2400.5,7961.75,186.75,1598.5
2021-02-27 22:00:00,4646.25,1580.5,1233,6958.75,0,221.25,8124,10302.75,2120,7322.75,271.75,1598.5
2021-02-27 23:00:00,4599.25,1583.75,1224,6715.25,0,213.0,8128.5,10241.75,2116.75,6121.5,314.75,1584
2021-02-28 00:00:00,4535.5,1573.75,1190,6418,0,213.25,8117,9630,2111.25,5224.75,249.5,1496.25
2021-02-28 01:00:00,4504.25,1610.75,987,6456.5,0,215.0,8108,9402.25,2036,5189,74.5,1528.5
2021-02-28 02:00:00,4492.25,1558.5,645.5,6907.5,0,215.0,8099.75,9366.25,2015,5095.5,49.5,1533.25
2021-02-28 03:00:00,4501.75,1534.75,619.25,6821.25,0,215.0,8095.75,9381,2024.75,4796.75,10.25,1529
2021-02-28 04:00:00,4500.75,1522.5,614.25,6771,0,216.25,8101,9207,2021.75,4812.5,26.75,1529
2021-02-28 05:00:00,4537,1517,636.5,6688.75,0,223.0,7939,9352,2042.25,4948.75,37.75,1551
2021-02-28 06:00:00,4575.5,1510.5,686.75,6260.25,4,226.0,7803.5,9554.75,2056.75,5147.25,109.5,1571.25
2021-02-28 07:00:00,4646.75,1494.75,778.75,6243.25,1015.5,225.5,8022.75,9727,2115.75,5097.75,226,1579
2021-02-28 08:00:00,4701.5,1499.5,864.25,5866,6231,225.25,8133.75,9778,2052.5,5087.25,120,1577
2021-02-28 09:00:00,4682.5,1515.25,795.75,4608.5,13145,225.5,8138.5,9051.5,2038.5,5065,61.5,1577
2021-02-28 10:00:00,4678.5,1497.25,728.75,3820.25,19092,217.0,8130.25,7538.5,2047.25,4675.5,27.75,1558.5
2021-02-28 11:00:00,4654.25,1517.75,650.5,3386.5,22354.25,208.0,8134.75,7185.5,2050.5,4334,72.75,1546.25
2021-02-28 12:00:00,4603.25,1502,657.25,3220.75,23411.75,195.5,8121,6757.25,2080.5,4188,84.25,1549.5
2021-02-28 13:00:00,4566.5,1473,578,3495.5,22430.5,170.0,8028.75,6225.75,2008.5,3864,44.25,1504.25
2021-02-28 14:00:00,4563,1455.25,548,3479.5,19513.5,165.0,7776.25,6155,2003.75,3771,73.5,1496.5
2021-02-28 15:00:00,4588,1450,506,3590,14230.25,172.0,8050,7049.75,2217.5,4231.25,126.75,1512
2021-02-28 16:00:00,4647.5,1442.75,513,3380.5,7299.75,185.75,8106.5,9363.25,2398.5,5540.5,713,1533.5
2021-02-28 17:00:00,4742.75,1428.5,482.25,3372.25,1356.75,202.25,8101.75,11468.75,3141.5,7179.25,3242.5,1566.5
2021-02-28 18:00:00,4781,1440.25,463.25,4402,3.75,213.25,8101,11946.5,3772.5,7602,3690,1585
2021-02-28 19:00:00,4759.25,1435.75,485.5,5107,0,216.25,8115.75,11845.75,3872,7644.5,2324.75,1588.5
2021-02-28 20:00:00,4703.75,1438,431.75,5331.25,0,217.25,8123.75,12130.25,3979,7671.75,702,1594.25
2021-02-28 21:00:00,4682.25,1412.5,299.75,5239.5,0,218.0,8127,12115.75,3730,7636,363.5,1591
2021-02-28 22:00:00,4638.25,1401.25,368.5,4786.75,0,216.0,8126.75,12016.75,3210,7285.25,615.5,1578.5
2021-02-28 23:00:00,4576.25,1377.75,345,4314.25,0,214.0,8129.75,11864.5,2917,7078,1073.5,1574.5
2021-03-01 00:00:00,4509.75,1345,345.75,3884,0,213.75,8131.75,11349,2318.25,6463.5,49.25,1570.5
2021-03-01 01:00:00,4459.75,1374.75,346.25,3588.5,0,219.0,8134,11547.25,2309.25,6824,160.75,1575.5
2021-03-01 02:00:00,4495,1350,264.5,3429,0,219.0,8134.75,11202.75,2248,7139.75,69.75,1582.5
2021-03-01 03:00:00,4488.25,1335.25,262.25,3088.75,0,219.0,8135.75,11794.75,2477,7257.25,15.25,1570.5
2021-03-01 04:00:00,4493,1334,298.25,3013.5,0,219.25,8139.75,12437.25,3373.25,7961,25,1579
2021-03-01 05:00:00,4530.5,1334.5,197,3132.25,0,222.0,8141.75,13158.5,4001.25,9328.5,887.25,1591.75
2021-03-01 06:00:00,4648,1344.5,165,3189.25,4.5,222.75,8141.25,13648.75,4868.75,10265.75,4097,1545.75
2021-03-01 07:00:00,4747,1396.5,208.5,3278.5,987.25,222.25,8138.75,14011,5618,10393.25,5357.75,1554
2021-03-01 08:00:00,4796.75,1399.75,236.75,3109,5535.25,221.25,8141.5,14289.75,5853.25,10479.25,3928.75,1552
2021-03-01 09:00:00,4743.75,1428.5,287.5,2451.75,11009.5,220.75,8141.5,14546.5,5980,10384.25,1255.75,1573
2021-03-01 10:00:00,4687.5,1437.5,448.25,1868,15613,220.75,8138.75,14449.75,5922.75,10165.5,1803.5,1566.5
2021-03-01 11:00:00,4586.5,1403,394,1799.75,19145.25,220.0,8125,14468.75,5693.75,9665.5,1003.5,1565
2021-03-01 12:00:00,4549,1428.75,358,1702.25,21793.5,220.0,8108,13887.5,4782.75,9067.5,145.75,1566
2021-03-01 13:00:00,4553.75,1408.75,401.75,1450,22787.25,215.75,8111.5,13455,4145.75,8897.25,152.75,1545
2021-03-01 14:00:00,4561.75,1438.5,374,1598,20786,215.0,8094.75,13500,4137.25,9077.75,48,1585.75
2021-03-01 15:00:00,4576.75,1435.5,322.25,1793.75,15650.25,214.0,8090,13898.5,4080.25,9659.75,268.5,1572.25
2021-03-01 16:00:00,4651,1449.5,353.25,1963.5,8192.75,206.0,8085.5,14585.25,4966,10055,1413.25,1604
2021-03-01 17:00:00,4727,1456.25,389.5,2517.5,1592.75,207.5,8090.25,14859.5,5796.25,10226.25,2591.5,1590.5
2021-03-01 18:00:00,4760,1416.5,397.25,4232.25,5.75,212.5,8088.75,14920.5,6004.25,11005.5,4707,1578.25
2021-03-01 19:00:00,4753.25,1401,397,5889.75,0,217.5,8096.25,14926.75,6042.5,11261.25,4245,1587.5
2021-03-01 20:00:00,4711.75,1408.5,453,6635.75,0,218.5,8102.25,14831.75,5776,10522,1159,1598.5
2021-03-01 21:00:00,4639.75,1431.25,533.75,6735,0,219.5,8108.25,14736,5316,10538.5,703,1583.5
2021-03-01 22:00:00,4587.25,1428.25,725.25,6720.25,0,220.0,8110.5,14415,4853,10439.75,587.25,1582.25
2021-03-01 23:00:00,4542.75,1438,887.75,6498.75,0,221.0,8106,14082.75,4035.5,9979.25,64.25,1563.5
2021-03-02 00:00:00,4481.75,1476,940,6148.25,0,219.0,8109,13914.75,3615.5,9663.75,44.5,1585.25
2021-03-02 01:00:00,4462.25,1503,861.25,5866.75,0,219.5,8115,13729,3627.25,9637.5,16.5,1573.25
2021-03-02 02:00:00,4482.25,1496.75,798.25,5476,0,222.0,8119.25,13659.75,3778,9324.75,47.5,1582
2021-03-02 03:00:00,4490.25,1504.25,895.5,4886,0,222.0,8124.25,13544.75,3813.5,9553.25,52.75,1567.75
2021-03-02 04:00:00,4499.5,1506.5,989,4586.75,0,222.0,8129.5,13663.25,4049.25,9617.5,198,1568.75
2021-03-02 05:00:00,4530.75,1441.25,1088.5,4221,0,224.0,8138,14047,4900.5,10498.5,994.25,1569.5
2021-03-02 06:00:00,4598.75,1455,1067.5,3952.5,7.25,224.25,8137.5,14482,5695,11446.75,2438.25,1495.5
2021-03-02 07:00:00,4695.75,1459,1002.75,3732.75,1474.75,223.75,8140.5,14807.25,6181.5,11692.75,4095.25,1521.5
2021-03-02 08:00:00,4732.5,1454,1030.75,3147.25,7391,222.75,8140.25,14828,6249.5,11663.75,3328.75,1526
2021-03-02 09:00:00,4701,1465.25,1062.75,2245,14527.5,221.0,8134.5,14853.75,5785.25,11504.75,825,1525.75
2021-03-02 10:00:00,4652.75,1468.5,1005.75,1222,20555,219.5,8128,14727.5,5197,11390,601,1537
2021-03-02 11:00:00,4587.5,1460.5,852,672.75,24993.5,218.0,8114.75,14001.75,4551.75,11297.25,297.5,1551.25
2021-03-02 12:00:00,4513.75,1475.5,867.25,522,27253.5,210.75,8095.75,13191.25,4109.75,10562.5,9.5,1540.5
2021-03-02 13:00:00,4483,1491.25,904,578.5,27393.25,208.25,8082,13150.75,4124.25,10032,120,1538.75
2021-03-02 14:00:00,4515.75,1519.5,946.75,612,23847.5,192.5,8072,12975,4315,10050.5,309,1548.25
2021-03-02 15:00:00,4539.25,1548.75,988.75,625.75,17298.75,186.0,8060.75,13691.5,4850.75,10352.25,521.25,1540.5
2021-03-02 16:00:00,4641.5,1525.5,1018.25,684.5,8858.5,185.0,8063,14431.75,6155.25,10861,1382.25,1541
2021-03-02 17:00:00,4730.25,1491.75,1075.5,1119.75,1720.25,185.5,8072.75,15036.25,6971.75,11520.5,2945.5,1542
2021-03-02 18:00:00,4745.5,1513.75,1165.75,2246.75,6.75,187.0,8076.25,15143.5,7357.5,12029.75,5459.75,1542.75
2021-03-02 19:00:00,4769,1508.25,1241,3303.75,0,190.0,8082.25,15168,7770.25,11747.75,5400,1545.75
2021-03-02 20:00:00,4720,1474.25,1240,3877.75,0,195.0,8088.25,15177.75,7742.75,11323,1747.25,1560.75
2021-03-02 21:00:00,4638.5,1496.5,1119.5,4136.25,0,195.25,8101.5,15088,7518.75,11180.5,764,1553.5
2021-03-02 22:00:00,4576.5,1510.75,796.75,3889,0,196.5,8102.5,15050.25,7262.25,11124.5,447.75,1551.25
2021-03-02 23:00:00,4555.5,1481.75,585.25,3562,0,196.75,8107,15048.75,6646,11075.5,430.75,1547.75
2021-03-03 00:00:00,4495,1482.5,422.25,3328.5,0,197.5,8102,14957.75,5589.75,9909.5,259,1548
2021-03-03 01:00:00,4461.75,1464.25,319.25,3176.75,0,197.25,8113.25,14600.5,4635.5,9693.75,151.5,1592.25
2021-03-03 02:00:00,4449.75,1458.5,201.75,3188.25,0,199.25,8120.75,14579.25,4156.75,9868.25,108.5,1593.25
2021-03-03 03:00:00,4451.75,1450,120.75,3399,0,216.75,8127.25,14411,4219.5,9956.5,119,1631.5
2021-03-03 04:00:00,4491.25,1459.5,72.25,3762.75,0,217.0,8130.5,14478.75,4977.75,10033.75,129.25,1629.5
2021-03-03 05:00:00,4519.5,1477.5,43.5,4136.5,0,218.75,8131.25,14816.5,6610.5,10331.25,397.5,1657.25
2021-03-03 06:00:00,4628.75,1495.25,18.75,4336.5,13.25,218.0,8131,15006.5,7433.25,11073.75,2514.25,1616.5
2021-03-03 07:00:00,4765,1493,3,4186.5,1568,217.5,8133.5,15216.75,7709.75,11304.5,3581.25,1610.75
2021-03-03 08:00:00,4780.75,1509.5,5.25,4219.75,6310.75,217.0,8134.25,15267.25,8142.25,11263.25,3776.25,1604
2021-03-03 09:00:00,4744.5,1545.5,48.75,3741.25,11710.25,214.5,8133.25,15248,8286.25,11166,2650.5,1558
2021-03-03 10:00:00,4716.5,1566,131.75,2462,16125.5,208.25,8125.25,15113.25,8151.5,10941.75,1749.5,1535.25
2021-03-03 11:00:00,4636.5,1583.5,274,1366.25,18941,201.25,8106.75,14479,7887.5,10830.5,1289,1508.25
2021-03-03 12:00:00,4609.5,1557.5,534.25,1425.25,19328.25,193.0,8094,14177.25,7984.75,10641.75,911.5,1490.5
2021-03-03 13:00:00,4603,1617.25,715,2108.25,17798.75,183.75,8080.5,14141.75,7756.5,10282.5,189.25,1483.75
2021-03-03 14:00:00,4592,1613.75,820.75,3268,14423.5,179.0,8071,14228,8009.75,10244,339.25,1498.25
2021-03-03 15:00:00,4602.25,1598,844.25,4399.25,9637.5,173.0,8071.5,14249,7933.25,10301.75,612,1507
2021-03-03 16:00:00,4671,1606.5,1020.75,5033,4698.75,173.5,8071.5,14198,7645.25,10522.75,829.25,1514.75
2021-03-03 17:00:00,4781.5,1589.75,1117.25,6608.5,938.75,176.25,8066.75,14174.25,7927.5,10545.25,3035.5,1518.75
2021-03-03 18:00:00,4813.75,1558.75,1088.25,9480.25,4.75,197.75,8064.75,14232.5,7986,10964.25,3806.25,1563.5
2021-03-03 19:00:00,4807.5,1573.5,904.5,11469,0,206.0,8068.5,14252.5,7702.75,11105.5,2587.5,1581.5
2021-03-03 20:00:00,4741.5,1530.75,875,12272.75,0,198.0,8078,14248.25,7405.5,10893,935.75,1561
2021-03-03 21:00:00,4679.5,1518.25,909,12386.25,0,189.0,8083.5,14119.25,6390.5,10231.75,667,1544
2021-03-03 22:00:00,4627.25,1518.25,1154.25,11798.75,0,185.0,8094.5,14199,5442.25,10314.5,580.5,1533.5
2021-03-03 23:00:00,4564.5,1537.5,1707.5,11075.5,0,181.0,8096.5,14370.5,4743.75,10078.5,468.75,1517.5
2021-03-04 00:00:00,4517.75,1545.75,1856.75,10576.5,0,173.0,8090.5,13858,4283.5,9050.25,220.5,1502.5
2021-03-04 01:00:00,4502.5,1553,2183,9906.75,0,172.0,8084.75,13231,4065,9090,213.5,1514.5
2021-03-04 02:00:00,4500.5,1533.25,2071.75,9554,0,172.0,8088.75,13357.5,3642,8953.25,182.25,1493.25
2021-03-04 03:00:00,4491.5,1553.75,2180.75,9128.5,0,174.75,8096.5,13381.75,3170,8584,71,1500
2021-03-04 04:00:00,4514.75,1618,2387.75,8636.25,0,194.75,8105,13555,3221.75,8982.5,149.5,1550.25
2021-03-04 05:00:00,4541.25,1645,2293.5,8016.25,0,210.5,8105,14065.75,4442,9581.75,273.75,1580.5
2021-03-04 06:00:00,4655.75,1578.25,2242,7457.25,17.25,219.5,8104.25,14797.25,5656,10182.25,1988.5,1551.25
2021-03-04 07:00:00,4790.75,1573.75,2542.25,6444.75,575.75,219.25,8111.5,15070.25,6598.25,10519.75,2921.25,1554.25
2021-03-04 08:00:00,4835.75,1612.75,3078.25,5534.5,3079,219.0,8114.5,15147.75,6777.5,10669.75,3950.75,1555.5
2021-03-04 09:00:00,4811.75,1528.75,3196.75,4614,6856.75,219.0,8101.25,15134,6633.25,10705.5,1614.25,1551.75
2021-03-04 10:00:00,4768.75,1542,3053,4373,10094,218.25,8110.5,15092,6526.25,10377.5,1103.5,1569.25
2021-03-04 11:00:00,4713.5,1606.75,2520.75,4341.75,11715.75,217.75,8112.25,15056,6530,10302,2013,1564.25
2021-03-04 12:00:00,4657,1552.75,2339.25,4601.75,12013,217.0,8099,15085.25,6689,10216.75,2152,1563.75
2021-03-04 13:00:00,4640.5,1573.25,1991.25,5480.25,10951.75,217.0,8100.5,15087,6580.25,10237.75,711.75,1581
2021-03-04 14:00:00,4639.75,1577,1908.25,6068.75,8675,217.0,8088,15036,6558,10092.75,538.5,1610.75
2021-03-04 15:00:00,4671.5,1580.25,2303.75,6449.25,5840,216.75,8090.5,15084.25,6506.25,10254.5,873.75,1617.25
2021-03-04 16:00:00,4748.75,1559.5,2699.25,6497.75,2765.25,217.0,8090,15097.25,6542.25,10215.75,802.75,1617.25
2021-03-04 17:00:00,4833.75,1592.25,2858,6688,543,217.0,8097,15049.75,6670.5,10451,2793.5,1603.5
2021-03-04 18:00:00,4869.25,1626.75,2837,7036.5,3,218.0,8095,15135.5,6397.75,10495.5,4540.25,1612.25
2021-03-04 19:00:00,4864.25,1593.75,3725.25,7437.75,0,218.0,8092.25,15080.75,6165,10503.25,3586.25,1620
2021-03-04 20:00:00,4790,1567,4568.5,7942.5,0,218.0,8093.25,15060.25,6006.75,10500.75,856.25,1638.75
2021-03-04 21:00:00,4750.25,1582.25,5162.75,8374.5,0,219.0,8089,15005,5421.5,10303.75,523,1632
2021-03-04 22:00:00,4679.75,1589.5,4641.5,8694.5,0,220.0,8096.75,14889.5,4962.25,10257.5,558.5,1636.25
2021-03-04 23:00:00,4641.5,1685,4350.5,8882.25,0,220.5,8098.75,14415.25,4062.5,10170.75,191,1636.25
2021-03-05 00:00:00,4550.25,1697.25,3562.5,8666,0,214.0,8104.5,13751.25,3356.5,9606.25,148.75,1582
2021-03-05 01:00:00,4524.75,1642.75,2752.25,8807,0,214.0,8105.75,13305,3491,9337.75,84.75,1591
2021-03-05 02:00:00,4543.25,1549.75,2089.5,8963.5,0,214.0,8113.5,13318.5,3276.5,9196,60.75,1587.5
2021-03-05 03:00:00,4557,1574,1113.5,8728,0,214.0,8123.5,13337.75,3164.5,9295.75,95,1575
2021-03-05 04:00:00,4580.25,1608.5,697,8078,0,217.75,8126,13438.25,3400.25,9481.25,234.5,1587.25
2021-03-05 05:00:00,4611.5,1528,587.25,7873.5,0,219.0,8113,14013,4322.25,9846,202.75,1590.25
2021-03-05 06:00:00,4667.5,1572.25,473.5,7578.5,26,220.5,8096.75,14575.5,5492.75,10400,938,1556
2021-03-05 07:00:00,4769.25,1537,536,6431.5,1033.75,220.75,8117.5,14817.5,6198,10809.25,1900.25,1560.5
2021-03-05 08:00:00,4861.5,1607.5,986.75,4611.5,5012.75,219.0,8155.75,14938,6269.5,10887,2539.5,1561.75
2021-03-05 09:00:00,4853.5,1543.75,1305.5,3363.5,10346.75,216.0,8153.25,14921.5,6208,10719.75,1023.75,1573.75
2021-03-05 10:00:00,4831.25,1525.5,1564.25,3772.5,14851,216.0,8150.5,14788,5991,10523,664.5,1556.75
2021-03-05 11:00:00,4762.5,1537.75,1170.25,5322.25,17381,217.25,8147,14629.75,5032,10344.5,309.5,1566.5
2021-03-05 12:00:00,4705,1550.75,1165,5917.25,17385,219.75,8140.25,14557.75,3787.75,10386.5,458.5,1596
2021-03-05 13:00:00,4690.75,1548.75,1235.75,5724.25,16356,218.75,8138,14195.5,3723,10419.75,416,1603.5
2021-03-05 14:00:00,4661.25,1550,1236.5,5897.25,13972.25,211.0,8138.25,14172,3573.25,10038.5,459,1575.5
2021-03-05 15:00:00,4680,1552,1488,6105.5,10696.75,210.0,8137.75,14416,3947.25,10464.75,498,1577.75
2021-03-05 16:00:00,4741.75,1537.5,1723.75,5683.25,6153.5,210.0,8130.25,14693,4507.25,10401,519.25,1576
2021-03-05 17:00:00,4839.5,1541,1465.75,4907.5,1503.5,211.5,8140,14818,5341,10648.5,1993.5,1578
2021-03-05 18:00:00,4867.25,1526.75,1686.25,4937.75,14.75,217.75,8146.5,14803.25,5784,10784.75,4642.25,1588
2021-03-05 19:00:00,4871.25,1523.5,1728.5,5667.25,0,222.25,8147.75,14820.75,5745.25,10843.5,2962.5,1590.75
2021-03-05 20:00:00,4824.5,1533.5,1674.75,6224.25,0,223.75,8136.25,14964.75,5261.75,10772,924,1598.5
2021-03-05 21:00:00,4780.75,1534.75,1381,6249.75,0,224.0,8153.25,14957.75,4630.5,10768.5,370.25,1594.25
2021-03-05 22:00:00,4708.5,1566.5,1145.5,6074.25,0,225.0,8150,14882.75,3805.5,10553.5,283.25,1595.5
2021-03-05 23:00:00,4659.25,1502.5,1586.5,5483.5,0,225.75,8145.75,14570.75,3238.25,9130.25,437,1603.75
2021-03-06 00:00:00,4620.5,1475,1843.75,4966,0,226.0,8150,14154.25,2909.75,7492.5,847,1629
2021-03-06 01:00:00,4615.75,1427.25,2275.5,5171.5,0,226.0,8154.75,13581,2700.5,7417.75,509.25,1626.25
2021-03-06 02:00:00,4608.75,1431.25,2530.75,6006.25,0,226.0,8148.25,12920.5,2463.5,7100.25,121.75,1622.25
